TIMESTAMP,RECORD,BattV,PTemp_C,PAR_Den_Avg,PAR_Tot_Tot,BP_kPa_Avg,AirTC_Avg,RH,Rain_mm_Tot,WS_ms_Avg,WindDir,SR01Up_Avg,SR01Dn_Avg,IR01UpCo_Avg,IR01DnCo_Avg,NR01TK_Avg,Albedo_Avg
"2023-07-12 06:40:00",143,12.172297,12.747319,0.785721,0.019236,104.637059,14.859236,51.904234,0.644403,3.078337,116.924704,250.093125,215.598248,322.750013,231.816891,282.414951,0.343185
"2023-07-12 06:50:00",144,12.443787,12.870179,0.851431,0.077158,102.064528,13.622036,57.482267,2.004369,3.159971,231.446162,203.733271,424.203051,267.423695,305.143598,292.807999,0.015611
"2023-07-12 07:00:00",145,12.194837,12.828979,0.838887,0.090559,104.468282,13.402453,50.159627,2.836194,4.997117,193.005630,357.202000,402.768882,307.064198,281.565407,285.909570,0.246243
"2023-07-12 07:10:00",146,12.180505,12.223654,0.520579,0.091606,103.797514,11.523152,68.133350,2.344988,3.658998,234.933751,227.413903,330.568148,384.268566,468.827378,285.740512,0.394263
"2023-07-12 07:20:00",147,12.140113,12.986901,0.673773,0.036755,101.111488,10.002633,67.600041,4.089957,1.622621,304.605126,236.871345,225.694347,437.600668,499.406338,280.553098,0.457715
"2023-07-12 07:30:00",148,12.431023,12.854498,0.374385,0.084309,102.471223,14.270992,63.526251,0.988278,2.110583,197.914158,328.966454,467.806725,289.386837,286.242117,283.397047,0.356398
"2023-07-12 07:40:00",149,12.093146,12.530382,0.332920,0.075086,104.517939,13.200041,56.201607,4.755110,1.591427,71.909559,245.608942,253.075441,241.059650,286.054064,286.907430,0.093993
"2023-07-12 07:50:00",150,12.410471,12.574024,0.317468,0.087592,101.746315,12.000970,63.431892,3.401219,2.681018,112.189614,292.633455,489.708261,424.160861,259.748726,295.289208,0.098302
"2023-07-12 08:00:00",151,12.275067,12.355123,0.682483,0.091915,102.581486,13.795972,54.187543,1.377056,2.141072,57.613168,228.196148,250.582679,379.866138,446.261176,287.879228,0.218782
"2023-07-12 08:10:00",152,12.016968,12.984782,0.169582,0.090342,102.559838,11.015825,58.699093,1.648229,1.645848,44.818484,454.835971,329.946076,486.384173,228.648430,293.235799,0.225819
"2023-07-12 08:20:00",153,12.377084,12.731165,0.121537,0.039571,104.823372,12.561210,65.023360,4.857067,4.418304,333.121803,419.727004,303.311080,249.257135,303.956629,282.385783,0.248590
"2023-07-12 08:30:00",154,12.093139,12.385780,0.681125,0.061424,103.757506,10.028827,59.588662,3.758322,2.128278,139.020545,354.312412,366.022786,495.865492,240.038226,285.091885,0.246295
"2023-07-12 08:40:00",155,12.386610,12.261228,0.366023,0.060394,103.882257,13.159438,69.763564,2.691836,2.927832,47.995157,381.026120,330.052366,308.781573,351.286491,289.540283,0.130789
"2023-07-12 08:50:00",156,12.452286,12.730574,0.846973,0.033978,102.497340,14.032236,56.358080,1.097610,3.149782,30.822654,239.300477,369.733820,469.496454,253.455230,298.700567,0.212678
"2023-07-12 09:00:00",157,12.315201,12.780866,0.330078,0.071199,102.464019,11.860057,67.702271,1.929848,3.171474,352.845709,301.836666,366.115285,354.100255,255.937553,288.709365,0.029073
"2023-07-12 09:10:00",158,12.400168,12.347498,0.311597,0.029521,102.681943,14.426651,60.847552,1.912878,4.272838,336.441966,482.297041,288.967491,254.975798,221.185142,288.481190,0.043815
"2023-07-12 09:20:00",159,12.007151,12.379666,0.954347,0.093067,101.077082,10.891754,52.147499,2.002998,3.876366,247.319607,317.402771,314.747825,450.462536,260.498397,289.279312,0.450389
"2023-07-12 09:30:00",160,12.085981,12.713053,0.777151,0.029305,101.804715,11.145011,63.548190,3.179879,2.387406,93.461789,372.348000,327.566053,328.352136,281.074726,281.429590,0.240992
"2023-07-12 09:40:00",161,12.144718,12.518887,0.309879,0.036594,102.861099,12.708665,62.051355,3.067046,4.846370,45.762687,273.362006,415.580914,362.446173,451.605641,287.593350,0.224891
"2023-07-12 09:50:00",162,12.381969,12.565849,0.170440,0.091978,102.997785,13.165348,58.308717,4.279059,3.181129,138.716678,497.316068,373.928861,495.425640,386.858067,280.330535,0.039109
"2023-07-12 10:00:00",163,12.000101,12.366745,0.381071,0.051205,101.036458,12.124695,62.408748,2.808772,3.190727,349.778787,221.840920,223.376853,426.552394,308.236566,295.965593,0.099728
"2023-07-12 10:10:00",164,12.432210,12.760226,0.840400,0.012396,100.237296,14.552134,52.376420,0.648998,3.474091,265.622966,321.736588,297.661170,225.969974,347.358447,283.231956,0.088684
"2023-07-12 10:20:00",165,12.175729,12.081248,0.522487,0.080526,104.561857,13.548788,62.898098,3.518757,3.364958,226.215190,410.954855,339.092460,387.928313,269.680075,297.373968,0.271906
"2023-07-12 10:30:00",166,12.489394,12.094541,0.797216,0.038954,103.725284,10.090539,64.651080,4.516935,4.116160,31.203482,486.080927,231.121376,312.380081,416.492742,298.183291,0.372810
"2023-07-12 10:40:00",167,12.291949,12.148632,0.541720,0.061947,101.939408,12.689344,67.417147,0.365712,4.656801,307.174127,429.965968,411.427273,457.469459,480.561020,288.569489,0.311821
"2023-07-12 10:50:00",168,12.410684,12.247444,0.479681,0.011051,102.730746,13.115834,64.109272,2.100425,2.090066,278.523443,295.542159,446.155790,376.868809,283.358847,290.568280,0.084598
"2023-07-12 11:00:00",169,12.167359,12.735344,0.408204,0.053180,102.239649,10.731757,59.236079,0.036443,4.436622,199.589956,342.564215,260.278302,303.443755,405.362339,293.079999,0.484729
"2023-07-12 11:10:00",170,12.277301,12.835867,0.130370,0.061064,102.202664,14.049125,66.161557,2.422005,4.104958,354.208029,407.718592,275.813535,267.299230,400.976343,294.957527,0.234947
"2023-07-12 11:20:00",171,12.074853,12.364237,0.154883,0.074814,100.719979,11.010779,50.830697,3.586237,4.823984,109.971134,341.362871,264.627046,367.954811,366.167781,297.649588,0.383553
"2023-07-12 11:30:00",172,12.012627,12.827852,0.946010,0.066073,103.922235,11.270192,65.732617,2.286823,1.247056,300.548701,350.933764,398.848871,252.123059,329.772660,281.538909,0.210577
"2023-07-12 11:40:00",173,12.439919,12.621022,0.103844,0.026695,100.370020,14.115768,56.651403,3.274492,4.044209,163.338899,413.951670,382.885379,270.637018,208.070580,298.057881,0.168069
"2023-07-12 11:50:00",174,12.399845,12.091273,0.295970,0.037287,104.108557,11.085109,64.046508,2.819977,3.009280,98.676772,359.785282,353.525497,438.221961,221.884357,294.412604,0.228392
"2023-07-12 12:00:00",175,12.018276,12.831619,0.810003,0.078857,101.016704,11.105630,68.828502,0.821468,1.463657,193.117153,493.002288,336.650596,424.501101,233.641164,297.045444,0.440221
"2023-07-12 12:10:00",176,12.496921,12.971254,0.133007,0.058389,103.212539,10.234394,53.133394,2.259765,4.967881,83.513468,319.366358,428.743472,355.346184,490.516665,291.995164,0.184737
"2023-07-12 12:20:00",177,12.422558,12.102706,0.290796,0.060780,100.451886,10.633144,62.454288,1.110767,1.768918,219.073990,434.445930,480.848603,375.378545,451.777630,288.061104,0.381081
"2023-07-12 12:30:00",178,12.152401,12.576241,0.633888,0.021406,100.698053,12.904016,58.748689,2.788412,1.517356,289.917326,347.894706,210.954585,230.903269,336.688530,294.777318,0.245486
"2023-07-12 12:40:00",179,12.080525,12.771105,0.813240,0.074226,100.754549,13.717259,62.827435,1.920478,1.626739,72.883833,442.256249,245.687039,472.228445,201.724908,292.460875,0.001281
"2023-07-12 12:50:00",180,12.402923,12.483524,0.159645,0.085233,104.956362,14.674124,66.447833,2.841193,2.730048,351.403637,291.740324,289.951009,313.128336,362.355189,295.867588,0.269364
"2023-07-12 13:00:00",181,12.312856,12.444237,0.927556,0.044120,102.978924,13.403763,64.132131,0.715205,1.934516,333.649301,409.407492,318.977428,476.252515,291.254015,280.784468,0.388890
"2023-07-12 13:10:00",182,12.018376,12.866723,0.916219,0.032810,104.755043,13.302045,65.520702,3.483973,1.025183,272.440241,339.886923,431.771819,212.585474,208.613589,295.790422,0.253128
"2023-07-12 13:20:00",183,12.280414,12.433702,0.739350,0.084850,102.682269,13.362656,67.302374,3.622518,3.320701,109.800780,266.920592,415.571459,282.800731,311.071265,296.549489,0.257118
"2023-07-12 13:30:00",184,12.367164,12.227499,0.605671,0.060486,100.822435,11.955713,58.406515,1.427597,2.872766,34.595915,485.180456,432.285757,371.781786,452.756063,290.320192,0.490156
"2023-07-12 13:40:00",185,12.239212,12.330292,0.867721,0.037131,104.188866,10.584172,55.469568,0.883227,1.640905,208.805089,494.368579,295.571272,315.402363,307.582254,295.981087,0.252758
"2023-07-12 13:50:00",186,12.477588,12.552149,0.308390,0.099580,100.600907,14.401403,63.984455,2.056662,1.155820,336.828737,419.875938,222.091124,294.258420,408.023899,293.642538,0.427271
"2023-07-12 14:00:00",187,12.008084,12.794427,0.626474,0.099287,101.579888,12.930630,50.478402,3.213383,3.426421,353.644844,347.539569,332.688802,383.151252,488.300127,289.661756,0.008850
"2023-07-12 14:10:00",188,12.316175,12.036909,0.412005,0.065195,104.680789,14.614317,62.630634,1.830895,4.951916,45.410006,202.199536,320.726868,213.693849,319.278869,297.193429,0.467476
"2023-07-12 14:20:00",189,12.443228,12.451149,0.235575,0.087758,102.515251,13.531488,50.525865,4.719466,2.049108,117.320465,301.575392,301.819550,254.366333,257.070368,293.320608,0.171197
"2023-07-12 14:30:00",190,12.358329,12.369635,0.603184,0.084191,102.988636,11.822495,69.758804,2.061745,4.013745,196.926175,323.901598,419.747519,341.880920,390.189032,286.105464,0.468692
"2023-07-12 14:40:00",191,12.076380,12.468927,0.316825,0.094005,103.988577,14.522028,51.753768,3.366722,4.680510,209.012646,275.371540,277.295670,357.845116,451.513405,293.288251,0.291918
"2023-07-12 14:50:00",192,12.061615,12.898315,0.850246,0.010611,102.096058,11.418373,55.226331,0.725564,4.937010,154.408946,495.686870,241.795529,295.216161,390.345410,284.188004,0.017356
"2023-07-12 15:00:00",193,12.469730,12.869272,0.245231,0.041332,103.609082,13.923741,61.846643,2.989285,1.136656,189.469130,291.830134,338.813188,364.440815,372.586347,294.345319,0.235368
"2023-07-12 15:10:00",194,12.123764,12.233942,0.436048,0.075435,104.661338,13.791842,61.032739,3.034291,4.912081,146.702303,303.653609,288.590724,276.843571,473.140305,285.008087,0.036689
"2023-07-12 15:20:00",195,12.095871,12.830716,0.969458,0.069256,102.288787,10.426066,59.603793,4.737512,4.689130,305.469652,389.047114,363.756707,399.109916,265.768844,286.684824,0.075866
"2023-07-12 15:30:00",196,12.378086,12.853617,0.240640,0.017590,102.960057,10.155162,56.399001,0.194337,3.686525,195.296280,285.617000,422.511434,272.420822,482.525555,296.858462,0.019728
"2023-07-12 15:40:00",197,12.176520,12.476376,0.216607,0.033729,104.433777,14.510308,61.260625,3.700422,1.826505,78.534252,260.561918,384.434741,314.135114,352.035073,286.856265,0.366646
"2023-07-12 15:50:00",198,12.074843,12.016639,0.454767,0.067389,102.940555,12.265123,63.476936,4.175187,2.939597,321.026619,242.836865,280.500640,284.772802,276.898708,284.442129,0.390684
"2023-07-12 16:00:00",199,12.482054,12.177582,0.674204,0.098323,102.176384,13.518611,68.021743,2.633544,1.130540,31.469514,383.131813,270.389201,209.787347,393.111998,291.857893,0.002654
"2023-07-12 16:10:00",200,12.363047,12.420760,0.940941,0.057099,100.581596,12.818923,66.748752,2.409416,1.305071,167.775874,422.144148,452.929558,377.435584,236.512446,289.035474,0.424483
"2023-07-12 16:20:00",201,12.285425,12.384485,0.168015,0.011356,103.626797,11.597083,54.550241,4.469120,1.207071,100.284404,322.927006,445.978099,448.239432,381.525316,288.356440,0.432824
"2023-07-12 16:30:00",202,12.490041,12.576044,0.105497,0.056623,100.726609,12.000861,55.361883,2.789159,4.067126,4.693937,354.103573,314.899024,261.857810,271.546015,284.023883,0.451447
"2023-07-12 16:40:00",203,12.267011,12.204067,0.727852,0.079754,104.167962,14.166912,64.313737,3.914280,1.422624,29.479548,288.024776,307.531224,389.649125,307.949385,294.289382,0.459126
"2023-07-12 16:50:00",204,12.036368,12.407126,0.701355,0.031194,104.307228,11.497019,51.415325,2.935182,1.357875,202.047046,457.830589,414.694526,464.702452,357.028005,286.225070,0.024131
"2023-07-12 17:00:00",205,12.495262,12.732085,0.224206,0.035801,102.134255,14.017411,56.548304,2.095231,4.161340,36.961996,295.075646,403.379579,471.778848,498.742531,284.664769,0.351915
"2023-07-12 17:10:00",206,12.074646,12.883402,0.631502,0.083682,103.621994,12.293237,52.199224,1.887095,1.230129,185.768275,278.794730,290.137036,380.700267,231.949157,281.037722,0.156068
"2023-07-12 17:20:00",207,12.213170,12.583366,0.298165,0.034943,102.589091,12.706858,56.480978,1.620885,1.779671,244.829097,272.089111,411.270945,386.059246,318.102880,282.107608,0.211774
"2023-07-12 17:30:00",208,12.273282,12.935631,0.842526,0.087354,100.841793,11.152356,51.533180,1.335449,3.557505,37.398138,416.322371,466.699432,255.705857,308.029658,282.303804,0.339647
"2023-07-12 17:40:00",209,12.476213,12.588307,0.938176,0.075436,101.833290,10.253090,54.970932,1.140533,4.291551,13.078202,482.395605,443.981689,407.876914,306.540861,285.908093,0.355649
"2023-07-12 17:50:00",210,12.352136,12.049280,0.244800,0.019066,103.172261,10.264448,55.113998,3.071386,1.287029,321.747463,468.748536,399.249708,477.270584,247.912818,294.806613,0.220979
"2023-07-12 18:00:00",211,12.285488,12.136915,0.951966,0.063343,103.556464,13.358555,63.911011,1.796401,3.075316,42.008051,281.693469,408.302789,201.647689,243.120073,287.486207,0.390759
"2023-07-12 18:10:00",212,12.046636,12.277929,0.211647,0.056820,100.081398,11.377686,52.716772,2.510248,4.490298,122.645775,386.148399,331.017299,370.609752,421.919441,294.672558,0.095715
"2023-07-12 18:20:00",213,12.391215,12.623981,0.784274,0.087920,102.358587,10.457622,60.729111,0.511677,3.924470,226.392762,473.046945,364.308194,450.020933,319.630723,281.433903,0.229509
"2023-07-12 18:30:00",214,12.122151,12.814019,0.255974,0.026975,103.709790,12.574162,67.226891,2.419269,4.517224,243.602570,393.396422,268.690783,306.050484,328.151195,283.251378,0.180925
"2023-07-12 18:40:00",215,12.016129,12.021955,0.724932,0.028336,104.443648,10.090502,68.820084,2.138989,1.794264,150.653088,427.502556,275.080194,464.463455,433.400660,290.106674,0.474087
"2023-07-12 18:50:00",216,12.053802,12.807201,0.448922,0.082255,103.537886,14.717555,57.061518,0.673225,2.372610,181.342209,288.636052,268.523418,249.065974,356.173768,291.418297,0.488656
"2023-07-12 19:00:00",217,12.221137,12.413154,0.584571,0.062546,103.410159,10.156706,57.093143,3.336312,1.199081,326.138972,481.691897,326.467345,355.760526,419.954819,280.134802,0.123246
"2023-07-12 19:10:00",218,12.192520,12.297762,0.937399,0.050096,103.429561,10.620350,59.059826,4.294535,1.362838,173.235850,447.970237,397.289293,332.125319,291.001567,284.755175,0.337620
"2023-07-12 19:20:00",219,12.274149,12.586535,0.927705,0.063098,103.069732,11.726882,55.010619,1.793396,3.823613,341.586326,447.644805,327.130470,280.357501,472.275101,286.073291,0.251140
"2023-07-12 19:30:00",220,12.363982,12.390800,0.740664,0.091543,103.558216,14.773684,63.315376,4.090303,4.341373,344.304997,223.371499,360.948956,266.235776,392.664239,293.127211,0.060049
"2023-07-12 19:40:00",221,12.414913,12.894035,0.360757,0.087649,104.089056,12.146308,62.202916,2.151970,3.524207,117.705815,357.217794,364.592413,305.914468,387.543119,289.527695,0.033958
"2023-07-12 19:50:00",222,12.240330,12.933186,0.194907,0.064564,104.929762,11.726195,67.624658,1.348734,1.169244,162.787326,396.290722,292.583308,336.259297,317.529543,293.297788,0.138356
"2023-07-12 20:00:00",223,12.112788,12.724719,0.311788,0.010247,101.131919,12.348897,67.999100,0.822471,3.521803,321.718869,206.439094,264.495388,344.363890,412.759502,282.247112,0.182324
"2023-07-12 20:10:00",224,12.431609,12.713947,0.958076,0.052533,101.220652,14.359141,66.160920,4.787312,1.400689,269.184327,366.982882,287.201840,458.225360,413.153865,293.056719,0.071523
"2023-07-12 20:20:00",225,12.337857,12.412522,0.433893,0.075819,100.829241,14.472463,52.705182,1.678388,2.553195,285.817930,344.679652,256.889024,364.709690,417.440991,296.143418,0.234286
"2023-07-12 20:30:00",226,12.353766,12.865406,0.240175,0.085304,102.501213,14.134139,52.134706,4.708075,1.674801,196.563511,371.629126,461.121090,398.047945,463.496390,297.421226,0.311725
"2023-07-12 20:40:00",227,12.068228,12.998488,0.745386,0.028466,102.463808,12.798166,54.894143,0.123157,3.536274,43.967766,392.157815,426.743527,498.052908,398.456608,291.999553,0.407014
"2023-07-12 20:50:00",228,12.109390,12.671539,0.237108,0.014129,100.765002,10.334872,63.504330,2.424267,3.529951,170.225739,288.356303,453.034570,438.089213,450.711341,281.920780,0.099374
"2023-07-12 21:00:00",229,12.343433,12.322547,0.570475,0.020245,101.639085,13.334301,59.734517,2.654741,2.057867,111.651338,245.772483,287.897789,246.674032,433.655158,284.997645,0.278727
"2023-07-12 21:10:00",230,12.108951,12.382144,0.780724,0.077179,101.754142,12.692687,67.297500,3.231868,4.068250,175.415603,309.706744,348.596093,237.009980,438.830216,292.421877,0.468816
"2023-07-12 21:20:00",231,12.060886,12.226223,0.215769,0.030080,101.041971,10.958255,51.170423,2.980436,2.235745,282.548447,477.326472,471.237820,219.149731,344.010810,291.951055,0.288974
"2023-07-12 21:30:00",232,12.472554,12.574910,0.761698,0.028875,102.058060,14.347001,63.485185,4.697588,2.378139,278.042918,402.534341,487.149237,256.817042,495.575487,287.625082,0.271296
"2023-07-12 21:40:00",233,12.036246,12.577947,0.583594,0.056880,104.175257,12.446893,56.328617,2.994635,1.676199,251.340702,330.624727,402.213729,459.246939,278.776160,296.715142,0.451927
"2023-07-12 21:50:00",234,12.203127,12.976389,0.248696,0.015413,104.706616,13.100147,60.868408,3.585289,1.823040,122.754618,265.989453,203.890828,462.416823,213.381283,292.977789,0.221144
"2023-07-12 22:00:00",235,12.023182,12.995444,0.427183,0.036685,103.314112,14.862079,52.788114,2.999023,3.089246,167.306548,240.262286,207.698646,443.772963,249.077215,294.012416,0.084297
"2023-07-12 22:10:00",236,12.143114,12.701619,0.737275,0.078341,103.741017,14.501404,52.265145,1.115801,4.812475,171.603936,286.371128,355.296378,394.584062,317.663902,290.026263,0.102595
"2023-07-12 22:20:00",237,12.287989,12.730173,0.530329,0.092986,104.121289,12.635138,50.931928,1.559933,2.791337,129.659032,340.585079,280.333655,446.037623,466.105599,290.766621,0.252892
"2023-07-12 22:30:00",238,12.058235,12.169710,0.575145,0.057507,102.623376,10.750639,59.715310,0.612453,4.290840,76.862563,495.999460,473.841443,226.525287,317.894746,298.765414,0.362036
"2023-07-12 22:40:00",239,12.129398,12.992421,0.721173,0.012633,103.862606,13.103984,67.273208,4.554574,2.666956,175.063206,204.206703,431.301637,496.569043,401.946007,287.551252,0.321386
"2023-07-12 22:50:00",240,12.439076,12.226482,0.282987,0.082351,101.168763,10.785336,62.841543,2.576990,4.206347,345.996678,458.774336,290.815857,273.760816,395.351878,299.222911,0.096907
"2023-07-12 23:00:00",241,12.459631,12.820599,0.957328,0.086667,101.590480,12.180016,65.305534,2.200567,4.418457,52.337598,340.669101,340.618190,424.197968,465.694303,283.531163,0.118845
"2023-07-12 23:10:00",242,12.310087,12.083198,0.767976,0.044178,101.890614,11.841553,55.141296,0.285493,2.389348,186.270494,251.113988,404.709375,232.434474,311.314279,282.866350,0.062226
"2023-07-12 23:20:00",243,12.113235,12.495431,0.524173,0.058692,100.332876,11.359641,51.336180,4.582574,4.230435,352.895611,291.016415,422.090270,399.729389,443.251102,281.540707,0.321967
"2023-07-12 23:30:00",244,12.221608,12.152580,0.873214,0.083399,100.585562,12.542443,56.146109,1.687676,1.910012,35.939797,416.001806,460.062194,468.132965,321.863594,297.016706,0.174234
"2023-07-12 23:40:00",245,12.382740,12.133980,0.229399,0.010548,102.729164,13.424906,61.429502,2.447000,3.258634,64.851105,448.439855,407.113257,312.943904,233.587871,298.525982,0.358276
"2023-07-12 23:50:00",246,12.090087,12.969732,0.241618,0.012797,101.097137,12.451848,65.316991,0.399010,3.468455,173.095334,470.410983,441.272648,232.644651,493.378476,298.835347,0.480753
"2023-07-13 00:00:00",247,12.340375,12.431122,0.599257,0.074846,103.033323,13.485096,67.906615,3.486550,1.422688,242.729640,310.439502,336.160872,253.493007,496.010717,280.746422,0.196123
"2023-07-13 00:10:00",248,12.274330,12.629009,0.582618,0.013939,101.434269,12.477322,62.177772,1.646907,1.319924,191.749225,230.936844,416.607355,300.281760,235.147244,286.775382,0.468511
"2023-07-13 00:20:00",249,12.426285,12.098856,0.297172,0.021789,104.601333,11.061198,67.736928,2.182288,1.292225,43.373149,404.987151,316.361332,331.132542,376.070944,294.164329,0.315881
"2023-07-13 00:30:00",250,12.072281,12.542672,0.702740,0.073723,103.276963,12.365705,66.360339,4.660233,2.256559,45.446991,435.805783,475.732967,338.897712,275.596545,285.226771,0.237085
"2023-07-13 00:40:00",251,12.339344,12.228733,0.119394,0.079638,101.933580,13.655862,65.850083,0.852929,4.837847,91.285082,422.898156,205.695600,279.363392,410.154217,284.555474,0.120588
"2023-07-13 00:50:00",252,12.462270,12.689708,0.936406,0.060000,102.441179,12.860246,60.849086,0.351053,2.050409,61.375489,373.581705,484.628704,353.379830,426.809641,290.022257,0.170895
"2023-07-13 01:00:00",253,12.044250,12.271908,0.231926,0.038418,101.241298,13.683276,53.582805,0.065948,2.233968,107.643503,249.373231,291.653723,231.446133,398.456515,297.419709,0.218720
"2023-07-13 01:10:00",254,12.451032,12.685210,0.386803,0.088566,104.680204,10.321798,60.425723,2.483596,2.679491,17.212121,403.218288,308.009065,449.912229,357.426420,284.373954,0.368567
"2023-07-13 01:20:00",255,12.149084,12.060389,0.810339,0.071198,104.176336,11.440343,68.559811,0.656693,3.849697,27.876766,392.930430,300.870421,293.343364,455.648997,280.928626,0.188818
"2023-07-13 01:30:00",256,12.334292,12.559600,0.586867,0.030066,104.172288,12.523593,64.322058,4.727613,2.968597,100.489948,296.894264,367.176598,480.144378,460.581626,282.988486,0.493134
"2023-07-13 01:40:00",257,12.152747,12.252765,0.764314,0.014184,103.089413,12.740008,69.898706,2.738301,3.636344,331.503309,311.898509,247.337670,295.326534,435.370322,287.580079,0.489624
"2023-07-13 01:50:00",258,12.473909,12.923524,0.181579,0.066850,104.706091,14.750506,69.954428,2.442589,2.314995,288.467857,378.099507,234.393186,470.435154,294.529610,285.158065,0.060947
"2023-07-13 02:00:00",259,12.459415,12.617134,0.261229,0.071281,100.794883,13.183773,68.506173,4.350859,2.509331,87.491557,404.369303,429.061164,400.934207,242.240388,282.795060,0.130629
"2023-07-13 02:10:00",260,12.264302,12.402539,0.629397,0.046279,101.994885,12.904785,54.736664,1.338072,1.061366,48.788895,408.124575,346.482969,223.940131,343.321081,295.724643,0.044485
"2023-07-13 02:20:00",261,12.012375,12.679481,0.773638,0.074031,100.707970,11.397077,63.201882,0.699364,4.037932,126.220758,394.501001,276.575340,217.460271,424.811655,283.508000,0.303013
"2023-07-13 02:30:00",262,12.209784,12.076786,0.675297,0.085633,102.640619,12.440311,50.414095,4.582825,1.477227,215.104295,217.069488,426.480025,308.722265,338.136883,296.397617,0.150325
"2023-07-13 02:40:00",263,12.223907,12.346614,0.744698,0.087717,102.734994,12.989770,69.154786,3.204845,2.849967,320.034012,435.004486,263.534567,428.044003,355.451917,287.862146,0.243899
"2023-07-13 02:50:00",264,12.008450,12.995867,0.166108,0.063017,100.382505,13.277016,51.681414,2.890586,2.396132,75.926598,330.089386,367.333116,348.412807,358.184055,291.337094,0.353452
"2023-07-13 03:00:00",265,12.451428,12.816734,0.112493,0.021131,103.214084,14.375682,69.212198,1.053076,2.834757,315.168030,217.755170,372.246381,332.290452,498.264503,299.237777,0.289146
"2023-07-13 03:10:00",266,12.282807,12.435885,0.650664,0.074390,100.139705,12.733487,62.898687,4.119118,3.130790,92.198880,462.724690,261.919713,358.283268,468.892883,285.089078,0.043516
"2023-07-13 03:20:00",267,12.413610,12.048881,0.114824,0.055580,104.491785,11.459378,66.785876,3.126211,2.459473,274.345060,481.867449,210.684451,456.725567,328.784332,299.652963,0.322261
"2023-07-13 03:30:00",268,12.035697,12.368728,0.639034,0.026142,102.059735,10.311944,66.445316,4.182423,2.217113,67.995949,378.230312,409.678345,354.115295,258.304791,285.313765,0.399805
"2023-07-13 03:40:00",269,12.485476,12.065730,0.871532,0.014666,101.634563,12.321019,54.617293,1.110743,1.580582,258.656956,309.308409,378.989373,386.328737,270.048006,291.548965,0.224365
"2023-07-13 03:50:00",270,12.270844,12.834299,0.146527,0.084785,100.032034,14.741470,52.171465,3.341188,3.324207,169.996612,425.365531,403.532057,356.897897,260.735699,280.767332,0.410699
"2023-07-13 04:00:00",271,12.111162,12.156549,0.548883,0.060627,103.066894,11.002884,59.798626,3.717658,1.583875,335.875524,266.788602,436.698536,210.125457,363.025742,299.978488,0.120458
"2023-07-13 04:10:00",272,12.178021,12.822827,0.687584,0.030668,103.928906,11.426069,65.889708,4.087997,1.511395,129.575848,278.014007,334.716949,288.773741,311.347826,291.407434,0.136527
"2023-07-13 04:20:00",273,12.128969,12.061390,0.996644,0.076951,102.226952,10.428767,58.512813,1.885989,1.786001,95.363373,488.172397,325.295879,328.679375,377.439648,285.115655,0.387169
"2023-07-13 04:30:00",274,12.111615,12.490159,0.344536,0.086705,102.666018,13.918829,56.949866,4.263780,2.786646,83.443619,446.128450,240.588927,330.799110,323.289456,298.055745,0.446475
"2023-07-13 04:40:00",275,12.073262,12.838119,0.111315,0.075957,101.619883,13.134129,51.437596,2.150427,2.180440,340.578835,406.756260,383.628763,382.024874,455.982370,292.095403,0.280504
"2023-07-13 04:50:00",276,12.229507,12.759295,0.532256,0.059626,103.195828,10.324910,65.664740,2.429779,1.193910,253.590939,315.639461,252.558910,212.219944,409.792036,298.398296,0.236657
"2023-07-13 05:00:00",277,12.034130,12.301141,0.950683,0.073558,104.740049,13.430504,61.632183,2.641057,1.125980,355.999878,425.242114,204.179517,318.537375,325.181844,285.052566,0.049935
"2023-07-13 05:10:00",278,12.107025,12.776328,0.765635,0.061296,104.653996,12.808073,58.399371,2.438640,3.059757,227.040941,475.347147,250.670134,488.273570,378.759060,294.478690,0.237627
"2023-07-13 05:20:00",279,12.041643,12.834213,0.918247,0.046430,101.999209,11.090933,67.486898,1.394483,1.770874,202.492252,307.351327,242.567255,308.919883,350.520844,299.927777,0.247284
"2023-07-13 05:30:00",280,12.225224,12.126982,0.294383,0.031010,104.636983,13.185128,64.941143,4.770844,2.353473,163.246531,215.211836,449.954280,327.091246,441.843761,297.912030,0.280610
"2023-07-13 05:40:00",281,12.395734,12.770393,0.867831,0.064089,104.883872,12.487929,68.827908,4.413267,4.111616,213.521973,228.365469,386.814652,248.140647,333.682620,293.741354,0.387929
"2023-07-13 05:50:00",282,12.391115,12.018650,0.848163,0.031930,103.629154,12.007669,54.716634,0.995320,1.864516,189.111470,302.908136,307.646775,253.904149,378.304428,292.864598,0.106419
"2023-07-13 06:00:00",283,12.188408,12.660765,0.663372,0.036547,100.378184,12.254974,62.231131,3.224413,3.026889,157.991134,360.235363,212.787654,347.029662,411.767208,296.662000,0.339986
"2023-07-13 06:10:00",284,12.002785,12.408209,0.510396,0.088161,104.833086,11.977702,50.270285,3.661643,3.736446,285.108729,203.667327,330.362830,270.800508,258.857574,294.040616,0.475011
"2023-07-13 06:20:00",285,12.084599,12.503377,0.862309,0.027730,103.436730,14.539169,69.407241,2.900280,3.304462,112.701314,378.522918,430.986482,258.110007,427.176254,292.739430,0.048756
"2023-07-13 06:30:00",286,12.361115,12.633853,0.539882,0.017803,101.095696,10.711901,64.132854,4.282719,4.141648,269.766132,486.103793,270.822857,327.852888,278.618256,283.962511,0.314940
